"user_id","nickname","codi_postal","genere","rang_edat","nivell_estudis","prfinal0","prfinal1","prfinal2","prfinal3","prfinal4","prfinal5","prfinal6","prfinal7","prfinal8","prfinal9","prfinal10","prfinal11","prfinal12","prfinal13","data_creacio","data_finalitzacio","acabat","data_registre","diners_inicials","diners_actuals","check_1","check_2","check_3","partida_id","is_robot","num_jugador","prfinal14","prfinal15","guany_final","num_seleccions","sorteig"
184,"Las","08024","d",45,"r6","","r1","r2","r3","r3","r3","r1","r1","r1","r2","r2","r1","r1","r2","2015-12-13 10:15:55.195690","2015-12-13 10:26:04.823883",1,"2015-12-13 10:18:34.868139",40,24,"true","true","true",31,0,2,"r1","r3",24,10,1
185,"S.alarcón","08024","d",12,"r3","","r1","r1","r1","r3","r3","r3","r3","r1","r1","r2","r3","r3","r2","2015-12-13 10:16:39.277269","2015-12-13 10:39:04.941764",1,"2015-12-13 10:21:02.314831",40,28,"true","true","true",32,0,4,"r2","r3",28,10,1
186,"Mosca","08025","d",47,"r6","","r1","r2","r2","r2","r3","r1","r1","r1","r1","r2","r1","r3","r2","2015-12-13 10:16:59.397075","2015-12-13 10:28:23.086982",1,"2015-12-13 10:20:13.310130",40,14,"true","false","false",31,0,5,"r1","r2",14,10,1
187,"Xavi","08024","h",50,"r5","","r1","r1","r1","r3","r3","r2","r2","r2","r2","r2","r3","r3","r1","2015-12-13 10:17:00.603764","2015-12-13 10:27:58.474478",1,"2015-12-13 10:19:23.101371",60,34,"true","false","false",31,0,4,"r1","r1",34,10,1
188,"Neta","08025","d",12,"r3","","r1","r2","r2","r3","r3","r3","r1","r3","r1","r2","r3","r3","r3","2015-12-13 10:17:45.281592","2015-12-13 10:28:02.104135",1,"2015-12-13 10:20:07.357052",30,14,"true","true","true",31,0,3,"r2","r4",14,10,1
189,"Silvia","08924","d",20,"r6","","r1","r1","r2","r2","r3","r1","r1","r1","r2","r2","r3","r2","r2","2015-12-13 10:21:49.042457","2015-12-13 10:38:00.467621",1,"2015-12-13 10:25:16.035973",40,8,"true","true","true",32,0,6,"r3","r3",8,10,1
190,"NereaGB","08028","d",22,"r4","","r1","r1","r2","r3","r3","r1","r1","r3","r1","r2","r3","r3","r2","2015-12-13 10:22:48.684792","2015-12-13 10:36:59.540762",1,"2015-12-13 10:24:36.028207",40,18,"true","false","false",32,0,3,"r1","r3",18,10,1
191,"AgnesS","08292","d",21,"r4","","r1","r3","r1","r3","r3","r1","r1","r3","r1","r2","r3","r3","r2","2015-12-13 10:23:15.603073","2015-12-13 10:38:16.894685",1,"2015-12-13 10:25:21.886147",40,16,"true","false","true",32,0,1,"r1","r2",16,10,1
192,"Maria","08110","d",72,"r4","","r1","r2","r2","r2","r2","r3","r3","r2","r2","r2","r3","r3","r2","2015-12-13 10:24:24.759780","2015-12-13 10:38:36.832218",1,"2015-12-13 10:29:02.030379",40,20,"true","false","false",32,0,2,"r4","r3",20,10,1
193,"Manejar","08110","h",73,"r5","","r1","r1","r2","r3","r3","r3","r1","r1","r3","r2","r3","r3","r2","2015-12-13 10:25:44.022404","2015-12-13 10:40:41.409594",1,"2015-12-13 10:29:46.110353",40,18,"true","false","false",32,0,5,"r3","r2",18,10,1
194,"kikes","08041","h",56,"r4","","r1","r2","r3","r2","r2","r3","r1","r2","r1","r2","r3","r3","r2","2015-12-13 10:29:04.775762","2015-12-13 10:46:15.154530",1,"2015-12-13 10:31:28.171124",30,10,"true","true","true",33,0,6,"r2","r3",10,10,1
195,"Alepsi","08027","d",30,"r6","","r1","r1","r1","r2","r2","r1","r1","r1","r1","r2","r3","r3","r2","2015-12-13 10:31:33.572147","2015-12-13 10:46:09.828682",1,"2015-12-13 10:32:50.011795",50,24,"true","false","false",33,0,3,"r1","r3",24,10,1
196,"Remoquete","08027","h",33,"r6","","r1","r1","r2","r1","r2","r1","r1","r3","r2","r2","r1","r3","r2","2015-12-13 10:31:44.609927","2015-12-13 10:47:10.138151",1,"2015-12-13 10:34:34.990858",40,30,"true","false","false",33,0,4,"r1","r4",30,10,1
197,"Mo","17811","d",54,"r6","","r3","r1","r1","r3","r3","r1","r1","r1","r1","r2","r3","r3","r2","2015-12-13 10:35:12.004600","2015-12-13 10:55:28.251918",1,"2015-12-13 10:41:44.185180",40,22,"true","false","false",34,0,6,"r3","r3",22,10,1
198,"Jerónimo","17811","h",70,"r5","","r3","r1","r2","r3","r3","r3","r2","r1","r1","r2","r3","r3","r2","2015-12-13 10:35:17.453108","2015-12-13 10:55:09.882652",1,"2015-12-13 10:41:51.628238",40,18,"true","false","false",34,0,3,"r1","r1",18,10,1
199,"Pons","08030","h",40,"r6","","r3","r1","r2","r3","r3","r1","r1","r2","r2","r2","r3","r3","r2","2015-12-13 10:35:36.971639","2015-12-13 10:45:46.255178",1,"2015-12-13 10:37:17.642949",40,30,"true","false","false",33,0,1,"r2","r3",30,10,1
200,"Kermit","08030","d",39,"r6","","r3","r2","r4","r3","r3","r1","r1","r2","r1","r2","r1","r3","r2","2015-12-13 10:35:38.010590","2015-12-13 10:45:19.175879",1,"2015-12-13 10:37:19.085868",60,20,"true","false","false",33,0,5,"r1","r3",20,10,1
201,"Carme","08003","h",67,"r5","","r3","r1","r2","r4","r4","r1","r1","r1","r1","r2","r3","r3","r4","2015-12-13 10:37:24.049169","2015-12-13 10:57:34.615608",1,"2015-12-13 10:42:19.403538",40,12,"true","false","false",34,0,5,"r1","r1",12,10,1
202,"Carlos SK.Pistas","08204","h",24,"r5","","r1","r2","r2","r3","r3","r1","r1","r1","r2","r2","r3","r4","r2","2015-12-13 10:37:25.723551","2015-12-13 10:54:14.110950",1,"2015-12-13 10:40:20.189699",40,22,"true","false","true",34,0,1,"r2","r3",22,10,1
203,"Anni","08204","d",28,"r6","","r1","r3","r1","r3","r3","r1","r1","r1","r2","r2","r1","r3","r2","2015-12-13 10:38:13.370003","2015-12-13 10:46:53.960309",1,"2015-12-13 10:39:11.118777",20,2,"true","false","false",33,0,2,"r3","r2",2,10,1
204,"Cala","08027","d",54,"r6","","r1","r1","r2","r2","r2","r2","r3","r1","r2","r1","r4","r3","r2","2015-12-13 10:43:56.735101","2015-12-13 10:57:36.475019",1,"2015-12-13 10:46:35.985078",40,24,"true","false","false",34,0,2,"r2","r1",24,10,1
205,"Boca","08027","h",13,"r2","","r3","r1","r1","r2","r3","r1","r1","r1","r1","r1","r3","r3","r1","2015-12-13 10:43:57.332855","2015-12-13 10:56:49.491776",1,"2015-12-13 10:46:28.352252",40,12,"true","false","false",34,0,4,"r1","r4",12,10,1
206,"SilverEagle88 ","08840","d",27,"r6","","r1","r2","r2","r3","r3","r3","r2","r1","r1","r2","r1","r3","r2","2015-12-13 10:52:44.149851","2015-12-13 11:05:42.455096",1,"2015-12-13 10:56:42.172757",60,26,"true","false","true",35,0,4,"r1","r3",26,10,1
207,"Zhelion ","08014","h",26,"r6","","r1","r2","r1","r2","r2","r1","r1","r2","r1","r2","r1","r3","r2","2015-12-13 10:52:59.768067","2015-12-13 11:06:18.345278",1,"2015-12-13 10:56:44.065306",30,24,"true","false","false",35,0,3,"r2","r4",24,10,1
208,"Ercori ","08014","h",26,"r4","","r1","r2","r1","r3","r3","r1","r1","r2","r2","r2","r3","r3","r2","2015-12-13 10:53:00.356991","2015-12-13 11:06:58.168487",1,"2015-12-13 10:57:07.001336",40,26,"true","false","true",35,0,2,"r1","r4",26,10,1
209,"Sidneyia","08012","h",25,"r6","","r1","r2","r1","r3","r3","r1","r2","r2","r3","r2","r3","r3","r2","2015-12-13 10:53:22.685298","2015-12-13 11:07:46.234715",1,"2015-12-13 10:57:48.554932",50,12,"true","false","true",35,0,6,"r1","r2",12,10,1
210,"Arajaco","08016 ","d",13,"r3","","r1","r1","r2","r3","r3","r3","r2","r3","r3","r1","r4","r3","r2","2015-12-13 10:54:58.940839","2015-12-13 11:18:52.479525",1,"2015-12-13 11:00:14.893391",40,18,"true","false","false",36,0,5,"r2","r2",18,10,1
211,"Narcigutri","08016","d",12,"r2","","r1","r1","r2","r3","r1","r1","r2","r3","r1","r2","r4","r2","r1","2015-12-13 10:55:02.552767","2015-12-13 11:19:01.146721",1,"2015-12-13 11:00:14.753566",40,18,"true","false","false",36,0,1,"r3","r2",18,10,1
212,"Lía james","08016","h",15,"r2","","r1","r1","r2","r3","r3","r3","r1","r1","r1","r2","r4","r3","r4","2015-12-13 10:55:04.090558","2015-12-13 11:08:45.118600",1,"2015-12-13 10:59:34.847480",40,24,"true","false","false",35,0,5,"r3","r4",24,10,1
213,"Coral","08016","d",35,"r3","","r1","r1","r2","r3","r3","r2","r2","r3","r1","r2","r1","r3","r2","2015-12-13 10:55:17.659805","2015-12-13 11:09:24.937939",1,"2015-12-13 10:58:10.851229",20,2,"true","false","true",35,0,1,"r2","r2",2,10,1
214,"Anais","08004","d",24,"r7","","r1","r1","r2","r1","r3","r3","r1","r2","r2","r2","r3","r3","r2","2015-12-13 10:59:44.631569","2015-12-13 11:20:11.839902",1,"2015-12-13 11:03:03.206730",40,24,"true","false","false",36,0,6,"r1","r2",24,10,1
215,"Lokim","08018","h",16,"r3","","r1","r1","r1","r3","r3","r1","r1","r2","r1","r2","r3","r3","r2","2015-12-13 10:59:45.122195","2015-12-13 11:20:09.290089",1,"2015-12-13 11:03:05.268359",40,20,"true","false","true",36,0,4,"r1","r2",20,10,1
216,"Festival","08640","h",29,"r6","","r1","r2","r2","r2","r1","r1","r2","r1","r1","r2","r3","r1","r2","2015-12-13 11:07:11.677372","2015-12-13 11:18:32.067003",1,"2015-12-13 11:09:42.022667",40,12,"true","false","false",36,0,3,"r2","r3",12,10,1
217,"Dhala ","08640","h",29,"r6","","r1","r1","r2","r3","r1","r1","r1","r3","r2","r2","r4","r1","r3","2015-12-13 11:07:20.295706","2015-12-13 11:18:40.246286",1,"2015-12-13 11:09:57.237923",40,22,"true","false","false",36,0,2,"r3","r2",22,10,1
218,"SUEN","08025","d",59,"r6","","r1","r1","r2","r3","r3","r2","r1","r1","r1","r2","r3","r3","r2","2015-12-13 11:12:07.321261","2015-12-13 11:25:37.425809",1,"2015-12-13 11:16:46.446778",60,36,"true","false","false",37,0,4,"r2","r3",36,10,1
219,"Eira","08026","d",29,"r6","","r1","r1","r1","r3","r3","r3","r1","r3","r3","r2","r1","r3","r2","2015-12-13 11:12:25.474785","2015-12-13 11:24:26.994959",1,"2015-12-13 11:16:47.412804",20,6,"true","false","false",37,0,6,"r1","r2",6,10,1
220,"Jaumem99","08025","h",55,"r4","","r1","r2","r2","r3","r3","r3","r1","r1","r1","r2","r3","r3","r2","2015-12-13 11:12:28.109034","2015-12-13 11:25:07.829325",1,"2015-12-13 11:16:49.113170",40,22,"true","false","false",37,0,5,"r1","r2",22,10,1
221,"Albus ","08030","d",18,"r5","","r1","r1","r4","r3","r3","r2","r2","r1","r2","r2","r3","r3","r2","2015-12-13 11:12:58.940234","2015-12-13 11:24:31.325759",1,"2015-12-13 11:15:35.981227",40,16,"true","false","false",37,0,3,"r2","r3",16,10,1
222,"Anna","08030","d",53,"r4","","r1","r1","r2","r1","r2","r3","r1","r1","r3","r2","r3","r3","r2","2015-12-13 11:13:00.640964","2015-12-13 11:23:57.151989",1,"2015-12-13 11:16:02.782949",30,16,"true","false","false",37,0,1,"r2","r1",16,10,1
223,"Jordi","08030","h",53,"r5","","r1","r2","r2","r2","r3","r3","r1","r1","r2","r2","r3","r3","r2","2015-12-13 11:13:14.145616","2015-12-13 11:41:12.282161",1,"2015-12-13 11:18:29.663268",40,18,"true","false","false",38,0,3,"r2","r2",18,10,1
224,"Brie ","08030","d",51,"r5","","r1","r1","r4","r3","r3","r3","r3","r1","r1","r2","r3","r3","r2","2015-12-13 11:14:49.907370","2015-12-13 11:26:57.791646",1,"2015-12-13 11:17:23.722633",50,20,"true","true","true",37,0,2,"r2","r3",20,10,1
225,"Trukatila ","08197","h",12,"r2","","r2","r2","r2","r2","r2","r1","r1","r2","r3","r2","r3","r1","r2","2015-12-13 11:18:53.780622","2015-12-13 11:41:46.774738",1,"2015-12-13 11:21:58.773235",40,6,"true","false","true",38,0,6,"r2","r4",6,10,1
226,"Oucosmic","08197","h",40,"r4","","r3","r2","r1","r2","r2","r1","r1","r1","r3","r2","r3","r3","r2","2015-12-13 11:19:13.022369","2015-12-13 11:41:15.867742",1,"2015-12-13 11:22:02.058781",40,30,"true","false","true",38,0,1,"r1","r2",30,10,1
227,"Locorez ","08018","h",29,"r6","","r1","r2","r1","r3","r3","r1","r1","r2","r1","r2","r3","r3","r2","2015-12-13 11:28:54.199963","2015-12-13 11:41:54.710926",1,"2015-12-13 11:32:35.881488",40,24,"true","false","false",38,0,2,"r1","r3",24,10,1
228,"Iré tu","43202","d",34,"r5","","r2","r1","r2","r3","r3","r2","r2","r2","r2","r2","r3","r2","r2","2015-12-13 11:29:18.343102","2015-12-13 11:47:53.975133",1,"2015-12-13 11:34:06.697788",50,30,"true","false","false",39,0,4,"r2","r1",30,10,1
229,"MeteoCod","43205","h",35,"r6","","r1","r2","r1","r2","r2","r1","r1","r2","r1","r2","r1","r3","r2","2015-12-13 11:29:24.831534","2015-12-13 11:43:04.597316",1,"2015-12-13 11:32:39.939039",40,22,"true","true","true",38,0,4,"r1","r4",22,10,1
230,"Javi","43003","h",35,"r6","","r1","r2","r1","r3","r1","r3","r3","r3","r3","r2","r3","r3","r2","2015-12-13 11:29:49.415989","2015-12-13 11:47:06.727737",1,"2015-12-13 11:33:57.616936",20,16,"true","false","true",39,0,6,"r1","r3",16,10,1
231,"Peyote can","08016","h",46,"r5","","","","","","","","","","","","","","","2015-12-13 11:30:25.499355","",0,"2015-12-13 11:31:52.625861",40,13,"true","true","true",38,0,5,"","",0,7,1
232,"No u","08030","h",66,"r6","","r1","r2","r2","r2","r3","r3","r2","r2","r2","r2","r3","r3","r1","2015-12-13 11:30:45.916511","2015-12-13 11:49:39.215463",1,"2015-12-13 11:34:32.170604",60,22,"true","false","false",39,0,3,"r3","r2",22,10,1
233,"Nilo","08016","d",36,"r6","","r1","r2","r1","r2","r3","r1","r1","r2","r1","r2","r1","r3","r2","2015-12-13 11:31:01.113088","2015-12-13 11:49:54.857623",1,"2015-12-13 11:35:01.977503",40,8,"true","false","true",39,0,2,"r1","r3",8,10,1
234,"Nube","08970","d",40,"r4","","r1","r2","r2","r2","r2","r2","r2","r2","r2","r2","r3","r3","r1","2015-12-13 11:36:31.424739","2015-12-13 11:56:14.274428",1,"2015-12-13 11:41:30.118422",40,24,"true","false","false",40,0,1,"r3","r3",24,10,1
235,"Bonebreaker","08031","h",11,"r1","","r3","r2","r2","r2","r2","r3","r3","r1","r3","r2","r1","r3","r1","2015-12-13 11:36:40.908194","2015-12-13 11:54:40.103116",1,"2015-12-13 11:40:52.590983",40,18,"true","false","true",40,0,3,"r2","r2",18,10,1
236,"Mister potato","  0801","h",11,"r2","","r1","r1","r1","r3","r1","r3","r1","r1","r1","r2","r1","r3","r2","2015-12-13 11:37:09.267936","2015-12-13 11:49:53.087769",1,"2015-12-13 11:39:04.806437",30,0,"true","false","false",39,0,5,"r3","r3",0,10,1
237,"Iker03","08970","h",12,"r3","","r1","r2","r1","r2","r4","r1","r1","r3","r1","r2","r3","r3","r2","2015-12-13 11:37:10.521745","2015-12-13 11:49:15.541182",1,"2015-12-13 11:39:53.457165",40,24,"true","false","false",39,0,1,"r1","r3",24,10,1
238,"Xavier","08970","h",43,"r6","","r1","r1","r1","r3","r3","r2","r1","r2","r1","r2","r1","r3","r2","2015-12-13 11:37:19.035213","2015-12-13 11:57:45.906525",1,"2015-12-13 11:41:07.624792",40,22,"true","false","false",40,0,2,"r1","r4",22,10,1
239,"Mar","08202","d",41,"r6","","r1","r2","r1","r2","r3","r1","r1","r1","r1","r2","r3","r3","r2","2015-12-13 11:37:51.028323","2015-12-13 11:56:13.141827",1,"2015-12-13 11:44:25.610545",40,12,"true","false","false",40,0,4,"r1","r3",12,10,1
240,"Mister potato 2","08016","h",11,"r2","","r1","r1","r2","r3","r3","r3","r2","r1","r2","r4","r3","r3","r4","2015-12-13 11:44:32.550777","2015-12-13 11:55:56.830238",1,"2015-12-13 11:44:52.773382",40,8,"true","false","false",40,0,5,"r2","r1",8,10,1
241,"zozobra","08004","h",24,"r6","","r1","r1","r4","r2","r2","r1","r1","r2","r3","r2","r1","r3","r2","2015-12-13 11:47:47.926583","2015-12-13 11:52:53.654127",1,"2015-12-13 11:47:52.598911",40,24,"true","false","false",40,1,6,"r1","r4",24,10,1
242,"Cuacpato","08032","h",32,"r5","","r1","r1","r1","r2","r3","r1","r3","r1","r2","r2","r3","r3","r2","2015-12-13 11:50:10.147274","2015-12-13 12:03:02.045922",1,"2015-12-13 11:51:22.409280",30,0,"true","true","true",41,0,5,"r4","r2",0,10,1
243,"Fa deterioren","08820","h",38,"r2","","r1","r2","r2","r3","r3","r3","r1","r1","r3","r2","r3","r3","r2","2015-12-13 11:50:23.925052","2015-12-13 12:01:58.060556",1,"2015-12-13 11:53:12.440086",40,14,"true","false","true",41,0,6,"r1","r3",14,10,1
244,"Dark primer","08914","h",24,"r5","","r1","r1","r1","r2","r1","r3","r1","r2","r2","r2","r3","r3","r2","2015-12-13 11:51:20.737836","2015-12-13 12:01:43.365579",1,"2015-12-13 11:54:31.645276",60,30,"true","false","false",41,0,1,"r3","r4",30,10,1
245,"Germán","08340","h",39,"r6","","r1","r1","r1","r3","r3","r3","r1","r2","r1","r2","r3","r3","r2","2015-12-13 11:51:24.941398","2015-12-13 12:01:13.891904",1,"2015-12-13 11:54:32.323751",20,8,"true","false","false",41,0,3,"r1","r4",8,10,1
246,"Héctor ","08830","d",38,"r3","","r1","r1","r3","r1","r3","r3","r1","r1","r1","r2","r4","r3","r2","2015-12-13 11:51:29.687569","2015-12-13 12:02:03.540628",1,"2015-12-13 11:53:21.790215",50,24,"true","true","true",41,0,4,"r1","r4",24,10,1
247,"Mazo","08906","h",45,"r3","","r1","r2","r4","r2","r2","r3","r1","r3","r2","r2","r3","r3","r2","2015-12-13 11:51:41.059261","2015-12-13 12:02:22.525332",1,"2015-12-13 11:53:35.771402",40,28,"true","false","false",41,0,2,"r3","r3",28,10,1
248,"Juanmi","08030","h",37,"r6","","r3","r1","r4","r2","r2","r1","r2","r1","r2","r2","r3","r3","r2","2015-12-13 11:57:33.286449","2015-12-13 12:12:47.758017",1,"2015-12-13 12:00:58.718654",40,28,"true","false","false",42,0,5,"r1","r3",28,10,1
249,"39clues","08005","h",12,"r2","","r1","r1","r4","r1","r3","r1","r3","r3","r2","r2","r4","r3","r1","2015-12-13 11:57:53.344732","2015-12-13 12:13:15.707183",1,"2015-12-13 12:02:12.583154",40,8,"true","false","false",42,0,1,"r4","r4",8,10,1
250,"Pere Gallerí","08005","h",47,"r6","","r1","r1","r1","r3","r3","r1","r1","r1","r1","r2","r3","r3","r2","2015-12-13 11:57:57.117325","2015-12-13 12:11:46.126844",1,"2015-12-13 12:02:13.223198",40,24,"true","false","false",42,0,3,"r1","r2",24,10,1
251,"Smiling sauseges","08005","h",12,"r2","","r1","r1","r3","r2","r1","r1","r2","r1","r1","r2","r4","r4","r1","2015-12-13 11:58:08.529221","2015-12-13 12:15:02.367938",1,"2015-12-13 12:02:18.279099",40,10,"true","false","false",42,0,2,"r3","r4",10,10,1
252,"Nicky ","08600","d",41,"r6","","r1","r2","r1","r3","r3","r1","r1","r2","r2","r3","r3","r3","r2","2015-12-13 12:00:23.781882","2015-12-13 12:24:18.012904",1,"2015-12-13 12:04:58.672201",20,10,"true","false","false",43,0,6,"r2","r4",10,10,1
253,"Dude","08600","d",12,"r2","","r1","r1","r1","r1","r1","r3","r1","r3","r2","r2","r3","r3","r2","2015-12-13 12:00:26.080363","2015-12-13 12:11:33.610863",1,"2015-12-13 12:02:59.825099",40,22,"true","false","false",42,0,6,"r2","r3",22,10,1
254,"Mimi","08600","d",12,"r2","","r1","r1","r2","r3","r3","r1","r1","r3","r2","r2","r3","r1","r1","2015-12-13 12:00:31.137366","2015-12-13 12:26:20.335774",1,"2015-12-13 12:06:07.278969",40,20,"true","false","false",43,0,2,"r1","r3",20,10,1
255,"Pico","08600","h",12,"r2","","r1","r1","r2","r4","r1","r1","r1","r1","r1","r2","r3","r3","r3","2015-12-13 12:00:51.148932","2015-12-13 12:12:52.972145",1,"2015-12-13 12:03:34.388682",40,20,"true","false","false",42,0,4,"r3","r3",20,10,1
256,"Violets","08600","d",48,"r5","","r1","r2","r1","r3","r3","r3","r3","r1","r3","r2","r3","r3","r2","2015-12-13 12:01:03.271272","2015-12-13 12:25:42.967333",1,"2015-12-13 12:04:55.903861",30,0,"true","false","false",43,0,1,"r2","r3",0,10,1
257,"Gemm","08012","d",26,"r6","","r1","r2","r1","r3","r3","r3","r3","r2","r2","r2","r1","r3","r2","2015-12-13 12:11:27.739829","2015-12-13 12:28:42.846643",1,"2015-12-13 12:13:24.282238",50,28,"true","false","false",43,0,4,"r1","r3",28,10,1
258,"Bobby ","08030","h",42,"r5","","r1","r1","r2","r2","r2","r2","r1","r2","r1","r1","r4","r3","r2","2015-12-13 12:12:46.366651","2015-12-13 12:24:32.070318",1,"2015-12-13 12:15:47.813771",60,44,"true","false","false",43,0,5,"r2","r3",44,10,1
259,"Sonia","08030","h",43,"r4","","r1","r1","r2","r3","r3","r3","r1","r1","r1","r1","r3","r3","r1","2015-12-13 12:12:58.847101","2015-12-13 12:29:19.873766",1,"2015-12-13 12:15:34.202968",40,18,"true","false","true",43,0,3,"r4","r4",18,10,1
260,"Nullius in Verba","08030","h",45,"r6","","r1","r3","r2","r4","r4","r1","r1","r1","r2","r2","r1","r3","r2","2015-12-13 12:14:46.376676","2015-12-13 12:40:10.275198",1,"2015-12-13 12:18:16.073937",40,20,"true","false","false",44,0,2,"r2","r4",20,10,1
261,"Gfernande13","08030","h",13,"r2","","r1","r2","r2","r4","r3","r1","r3","r3","r3","r2","r3","r3","r2","2015-12-13 12:15:22.757799","2015-12-13 12:40:31.867578",1,"2015-12-13 12:18:31.259912",40,18,"true","false","false",44,0,3,"r2","r4",18,10,1
262,"òriCar","08030","d",40,"r3","","r1","r1","r1","r1","r1","r1","r1","r2","r2","r2","r3","r3","r2","2015-12-13 12:18:29.350251","2015-12-13 12:40:39.317281",1,"2015-12-13 12:20:37.718847",40,22,"true","false","false",44,0,6,"r1","r3",22,10,1
263,"Negrea","08030","d",12,"r2","","r2","r1","r1","r3","r3","r2","r3","r1","r1","r1","r1","r3","r2","2015-12-13 12:18:39.376107","2015-12-13 12:42:35.498845",1,"2015-12-13 12:20:23.912082",40,20,"true","false","false",44,0,1,"r1","r4",20,10,1
264,"Jhontc","08030","h",52,"r4","","r1","r2","r2","r2","r2","r1","r2","r2","r1","r2","r1","r3","r2","2015-12-13 12:27:30.019210","2015-12-13 12:44:40.995061",1,"2015-12-13 12:30:55.643127",40,16,"true","false","false",44,0,4,"r3","r2",16,10,1
265,"Llonguethouse","08013","h",35,"r5","","r1","r1","r1","r2","r3","r1","r1","r1","r1","r2","r1","r2","r2","2015-12-13 12:31:24.691805","2015-12-13 12:46:04.180012",1,"2015-12-13 12:33:15.128843",40,10,"true","true","true",45,0,3,"r1","r4",10,10,1
266,"Eliminar","50194","h",45,"r6","","r2","r2","r1","r4","r4","r3","r3","r3","r3","r2","r3","r3","r2","2015-12-13 12:32:03.516881","2015-12-13 12:38:37.487078",1,"2015-12-13 12:32:20.462341",40,20,"true","false","false",44,1,5,"r3","r4",20,10,1
267,"Wiwoo ","08026","h",49,"r3","","r1","r2","r1","r1","r2","r2","r1","r1","r1","r2","r3","r3","r2","2015-12-13 12:33:18.123727","2015-12-13 12:48:43.573986",1,"2015-12-13 12:33:34.021345",60,36,"true","false","false",45,0,6,"r3","r1",36,10,1
268,"Marsan ","08026","d",43,"r4","","r1","r4","r4","r3","r1","r1","r3","r3","r1","r2","r3","r3","r2","2015-12-13 12:34:06.093576","2015-12-13 12:46:26.896521",1,"2015-12-13 12:38:14.411741",50,26,"true","true","true",45,0,5,"r2","r3",26,10,1
269,"camaleón","08025","d",48,"r4","","r1","r2","r2","r3","r3","r1","r1","r3","r3","r2","r3","r3","r3","2015-12-13 12:34:08.592824","2015-12-13 12:45:27.303026",1,"2015-12-13 12:36:16.308100",40,16,"true","false","false",45,0,2,"r2","r2",16,10,1
270,"Pavarotti loco","08025","h",53,"r5","","r1","r3","r2","r3","r3","r1","r1","r1","r1","r2","r3","r3","r2","2015-12-13 12:34:16.832585","2015-12-13 12:47:21.393181",1,"2015-12-13 12:36:14.464418",30,10,"true","false","false",45,0,4,"r3","r2",10,10,1
271,"Berenice","43005","d",34,"r6","","r3","r1","r2","r4","r2","r3","r1","r1","r3","r2","r3","r3","r3","2015-12-13 12:35:44.101273","2015-12-13 12:45:40.892417",1,"2015-12-13 12:38:31.262666",20,12,"true","false","false",45,0,1,"r3","r3",12,10,1
272,"Xiang","08030","h",47,"r2","","r1","r3","r1","r1","r3","r1","r1","r1","r1","r2","r3","r3","r2","2015-12-13 12:37:44.540312","2015-12-13 12:53:47.619439",1,"2015-12-13 12:40:50.637490",40,10,"true","true","true",46,0,4,"r2","r3",10,10,1
273,"Cry","08030","h",39,"r5","","r1","r2","r4","r4","r1","r3","r1","r1","r3","r2","r1","r3","r2","2015-12-13 12:38:37.952895","2015-12-13 12:54:21.230615",1,"2015-12-13 12:41:23.352993",40,14,"true","true","true",46,0,1,"r2","r1",14,10,1
274,"Anti","08041","d",47,"r6","","r1","r1","r3","r2","r2","r3","r2","r1","r3","r2","r1","r3","r2","2015-12-13 12:39:56.240208","2015-12-13 12:53:01.581171",1,"2015-12-13 12:43:40.126913",40,8,"true","true","true",46,0,6,"r1","r2",8,10,1
275,"Pablinho301","08041","h",14,"r2","","r3","r1","r2","r3","r2","r1","r1","r1","r1","r2","r3","r3","r1","2015-12-13 12:39:57.222927","2015-12-13 12:53:04.103580",1,"2015-12-13 12:43:04.297776",40,26,"true","true","true",46,0,2,"r2","r2",26,10,1
276,"Tarragona1","08030","h",35,"r6","","r3","r1","r2","r2","r2","r1","r1","r2","r1","r2","r3","r3","r2","2015-12-13 12:40:50.025553","2015-12-13 12:52:45.466524",1,"2015-12-13 12:45:27.013961",40,26,"true","false","false",46,0,5,"r3","r2",26,10,1
277,"Tarragona2","08030","d",35,"r6","","r3","r1","r2","r3","r3","r1","r2","r1","r2","r2","r3","r3","r2","2015-12-13 12:40:59.867766","2015-12-13 12:54:13.109181",1,"2015-12-13 12:45:21.934755",40,30,"true","false","false",46,0,3,"r1","r3",30,10,1
278,"Tarragona3","08037","d",33,"r6","","r3","r1","r4","r2","r2","r1","r1","r1","r3","r2","r1","r3","r3","2015-12-13 12:41:02.667339","2015-12-13 13:04:36.479655",1,"2015-12-13 12:50:02.768538",40,18,"true","false","false",47,0,4,"r1","r2",18,10,1
279,"Tgn4","43002","h",36,"r6","","r3","r1","r2","r3","r1","r1","r1","r1","r2","r2","r3","r3","r2","2015-12-13 12:41:15.481337","2015-12-13 13:04:26.321804",1,"2015-12-13 12:49:57.720269",40,20,"true","false","false",47,0,3,"r4","r1",20,10,1
280,"ArnauPapa","08030","h",39,"r5","","r1","r2","r1","r3","r3","r2","r2","r1","r2","r2","r1","r3","r2","2015-12-13 12:47:21.268332","2015-12-13 13:03:54.884265",1,"2015-12-13 12:48:29.704718",40,18,"true","false","false",47,0,5,"r1","r1",18,10,1
281,"Alberthr","08041","h",41,"r6","","r1","r1","r2","r1","r1","r2","r2","r1","r1","r2","r3","r3","r2","2015-12-13 12:50:49.619419","2015-12-13 13:03:11.169911",1,"2015-12-13 12:52:52.850067",40,24,"true","false","false",47,0,1,"r2","r3",24,10,1
